,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,lang,location,statuses_count,verified,average_tweets_per_day,account_age_days,account_type,screen_name_len,description_len
1790,0,0,36,2258,148,0,1,1,30377,0,12.652,2401,0,10,67
32133,0,0,1925,63991,1862,0,1,1,11813,1,2.967,3981,1,9,146
1969,1,0,346,0,20,0,1,1,346,0,0.245,1411,0,15,105
18270,1,0,1241,14,0,0,1,0,1242,0,0.849,1463,0,15,40
33116,0,0,1596,3166,956,1,1,1,262880,0,63.238,4157,1,12,160
12359,0,0,3,187096,6708,1,1,1,9469,0,2.258,4193,1,15,72
20199,0,0,4722,289,285,1,1,1,23508,0,7.224,3254,0,13,70
28535,1,0,2252,528,1014,0,1,1,3285,0,0.977,3362,0,10,114
23961,1,0,2,881271,64,0,1,1,983,0,0.289,3396,1,12,11
29187,0,0,29959,63133,2345,0,1,1,100239,1,24.395,4109,1,14,160
29585,0,0,36,46,41,0,1,1,616,0,0.191,3217,1,14,160
6589,0,0,575,214,2669,1,1,0,392,0,0.135,2898,1,8,108
1619,1,0,299,839,581,1,1,1,1163,0,0.571,2036,0,12,144
36585,0,0,427,2131,2025,0,1,1,23024,0,5.621,4096,1,11,36
13398,0,0,7894,87746,58227,1,1,1,35930,0,10.534,3411,0,13,160
29119,0,0,2883,242785,619,0,1,1,12237,0,3.306,3701,1,10,59
157,0,0,94,606,106,1,1,1,1205,0,0.289,4174,1,15,104
6947,0,0,2485,12,108,0,1,1,3268,0,1.171,2790,0,10,45
22404,0,0,3996,612,0,0,1,0,10153,0,3.316,3062,1,12,10
34448,1,0,28,0,32,0,1,1,204,0,0.159,1280,0,15,83
15739,0,0,30083,773,960,1,1,1,56887,0,16.855,3375,1,13,159
5118,1,0,10169,61,608,0,1,1,435,0,0.227,1914,1,12,107
9391,0,0,0,11,21,0,1,1,5408,0,1.295,4176,0,7,142
19843,0,0,65530,4780,4405,1,1,1,104909,0,27.413,3827,1,7,135
20680,1,0,2361,46,0,0,1,1,2109,0,0.543,3882,1,9,32
25006,0,0,21406,1009787,1208,1,1,0,25874,1,6.733,3843,1,8,151
20037,0,0,9,254,2,0,1,0,4516,0,3.975,1136,0,12,118
4061,1,0,1004,12,80,0,1,1,1574,0,1.209,1302,0,9,120
29822,0,0,1373,720,448,1,1,1,117829,0,31.803,3705,1,13,118
29578,1,0,236,4,0,0,1,0,39,0,0.012,3360,0,15,71
19072,0,0,9680,52470,1627,1,1,1,53692,1,12.82,4188,1,10,128
876,0,0,5633,17786,1031,1,1,1,5857,1,1.474,3973,1,12,144
23859,1,0,4582,184,0,0,1,1,3727,0,1.335,2791,0,15,24
17196,1,0,22558,999,969,1,1,1,65693,0,20.188,3254,1,10,16
2472,0,0,10264,1145,1039,1,1,1,22181,0,7.381,3005,1,12,92
11442,1,0,78,1,0,0,1,0,183,0,0.127,1445,1,10,138
19704,1,0,229,7,0,0,1,0,51,0,0.015,3441,0,13,59
9430,0,0,7430,220,497,1,1,1,10541,0,2.378,4433,1,9,23
25051,0,0,137,1730679,591,1,1,1,8920,1,2.217,4024,1,12,70
14421,0,0,78353,120566,86804,1,1,1,140323,0,49.76,2820,0,14,140
30253,1,0,15,1,25,0,1,1,242,0,0.197,1229,0,15,52
8789,1,0,164,154,2960,0,1,1,289,0,0.1,2899,0,10,10
4345,1,0,283,23,0,0,1,0,97,0,0.038,2581,0,13,56
6860,1,0,15,0,17,0,1,1,188,0,0.154,1218,0,15,92
6547,0,0,51,2928,154,0,1,0,149709,0,50.663,2955,0,9,156
16878,0,0,5124,144,1201,0,1,1,3953,0,1.823,2168,1,9,26
14283,0,0,368613,20426,22470,0,1,1,347021,0,88.458,3923,1,11,142
17075,0,0,44208,788,1882,1,1,1,36558,0,14.331,2551,1,14,128
25635,0,0,73363,8207,3993,1,1,1,63081,0,16.039,3933,1,8,153
32141,1,0,128,0,0,0,1,0,268,0,0.185,1446,1,15,21
25400,0,0,27103,1304,862,0,1,0,16572,0,6.618,2504,0,6,79
12952,1,0,2079,18,46,0,1,1,2938,0,0.708,4149,0,7,83
17819,1,0,9026,30742,655,1,1,1,4936,0,1.671,2954,1,12,93
15458,1,0,28142,3493,2519,0,1,0,51933,0,44.161,1176,0,11,92
35689,1,0,1,560,1,0,1,0,932,0,1.0,932,0,12,98
2612,1,0,146,9,132,0,1,0,26,0,0.011,2286,0,10,44
31428,1,0,190,3,143,0,1,0,37,0,0.018,2013,0,12,54
10356,1,0,367,15445,6432,1,1,1,5894,0,4.418,1334,0,14,127
16043,0,0,2616,6216,4373,1,1,1,23396,0,5.783,4046,1,8,155
5158,1,0,12304,7613,893,1,1,1,14307,1,4.436,3225,1,15,151
17121,0,0,2926,2120,2,1,1,1,65,0,0.056,1166,1,12,66
36845,1,0,632,1798591,888,0,1,1,41828,0,10.135,4127,0,10,111
37005,0,0,5888,891750,2067,0,1,1,60316,1,13.837,4359,1,13,114
20126,0,0,272180,74137,86287,0,1,1,377116,0,146.169,2580,0,14,80
20140,1,0,34,0,0,0,1,1,236,0,0.186,1267,0,15,50
11584,0,0,21,224,427,1,1,1,11100,0,2.973,3734,0,10,126
32770,0,0,831,1895,246,1,1,1,4055,0,0.986,4113,0,7,110
23876,1,0,52164,5910,3096,1,1,1,19028,0,7.384,2577,1,13,158
3324,1,0,169,362,204,0,1,1,272,0,0.123,2217,1,12,26
36342,0,0,46196,176219,83677,1,1,1,21087,1,5.673,3717,0,14,121
17920,0,0,600,104,400,0,1,1,346,0,0.516,670,1,15,47
25752,0,0,5654,433,374,1,1,1,15766,0,5.429,2904,1,15,96
3668,1,0,7986,562,2076,0,1,1,1901,0,1.092,1741,1,12,107
29249,1,0,7211,183,192,1,1,0,5195,0,1.77,2935,0,11,34
4937,0,0,2693,251979,336,0,1,1,6103,1,1.456,4191,1,10,149
36447,0,0,5589,5143,1779,1,1,1,36723,0,7.562,4856,1,8,151
1737,0,0,2565,67,228,1,1,1,2989,0,0.959,3117,0,9,48
15181,1,0,31275,8421,8176,0,1,1,20318,0,14.319,1419,1,15,48
25857,1,0,10375,178,423,1,1,1,2137,0,0.952,2244,1,13,138
26445,1,0,31367,5803,3894,1,1,1,39159,1,11.541,3393,1,10,68
10105,0,0,62870,3390,1067,0,1,1,17424,1,4.23,4119,1,10,155
35770,1,0,101,127,68,0,1,1,25928,0,27.437,945,0,14,31
18470,1,0,2545,6,0,0,1,0,3477,0,1.306,2662,0,13,19
14657,1,0,1332,10,31,0,1,0,1331,0,0.92,1446,0,15,107
12466,0,0,95,1538966,153,1,1,1,370625,1,89.936,4121,0,15,81
18021,0,0,23869,310,275,1,1,1,17098,0,6.272,2726,1,12,30
15220,1,0,74,10,72,0,1,0,28,0,0.009,3180,0,8,35
18054,0,0,2,4917,3,0,1,0,24698,0,23.082,1070,0,13,98
16951,1,0,2257,24,394,1,1,0,1177,0,0.428,2752,1,9,81
31924,0,0,223,5,237,0,1,0,63,0,0.018,3407,0,12,154
10944,0,0,149,545,1141,1,1,1,3049,0,0.735,4147,1,11,154
19800,0,0,21208,2227,1208,1,1,1,32761,1,6.865,4772,1,12,159
29922,0,0,1702,7,0,1,1,1,2435,0,0.675,3605,0,12,116
3000,0,0,718,13566,47,1,1,1,107054,0,36.388,2942,0,12,95
6512,0,0,13516,328,1081,1,1,1,1201,0,0.55,2182,1,15,153
8502,1,0,733,51,132,0,1,1,593,0,0.476,1245,0,11,29
17479,0,0,1186,50022,87619,0,1,1,8108,0,1.941,4177,1,12,147
34154,1,0,7193,181,254,1,1,0,625,0,0.253,2468,1,8,97
12496,0,0,2866,29,42,1,1,1,3740,0,1.056,3543,0,15,68
10097,1,0,2982,87,316,1,1,1,844,0,0.7,1205,1,8,34
9813,1,0,2517,133,101,0,1,0,4475,0,1.511,2962,0,11,35
17767,0,0,5266,236,400,1,1,1,4612,0,1.932,2387,1,10,157
23146,1,0,441523,15174,16081,1,1,1,40828,0,10.649,3834,1,9,158
5595,0,0,749,332,288,1,1,1,3268,0,1.043,3134,0,6,62
15384,0,0,161,9,83,0,1,1,276,0,0.067,4113,1,8,35
20654,1,0,192,32,0,0,1,1,48,0,0.018,2692,0,15,61
12797,0,0,3343,21679,782,0,1,1,9241,1,1.959,4716,1,9,73
33223,1,0,356,38,333,0,1,0,57,0,0.025,2273,0,8,54
32146,0,0,1378,884954,233,0,1,1,14394,1,3.568,4034,1,15,65
22377,1,0,103,0,0,0,1,0,205,0,0.158,1298,1,14,124
33851,1,0,3487,17,41,0,1,1,3658,0,2.089,1751,0,9,41
31673,1,0,5201,57,307,0,1,0,2726,0,0.809,3370,1,11,77
12454,0,0,5209,161,289,1,1,1,690,0,0.171,4035,0,14,19
6967,0,0,750,3,0,0,1,1,750,0,0.327,2293,0,14,101
24113,1,0,2169,0,0,0,1,1,2189,0,0.761,2875,0,14,59
36572,0,0,4273,1396,885,0,1,1,20952,0,10.049,2085,1,11,12
12533,0,0,775,101,799,0,1,1,391,0,0.17,2302,0,13,66
14087,1,0,623,52,190,0,1,1,320,0,0.104,3088,0,12,126
10954,1,0,2097,31,86,0,1,0,2882,0,2.215,1301,0,15,40
36254,1,0,55545,577,297,1,1,1,18351,0,5.375,3414,1,9,59
26768,1,0,2163,2,133,0,1,1,2202,0,0.766,2875,0,14,49
5122,0,0,90,771,61,0,1,0,1911,0,0.463,4126,0,11,150
5911,0,0,0,1310,46,0,1,0,836183,0,360.89,2317,0,12,23
4897,1,0,4233,249,417,1,1,1,28164,0,11.934,2360,1,11,135
33487,0,0,43727,4716,1677,1,1,1,60872,0,20.565,2960,1,13,60
29581,0,0,2445,126,5,0,1,0,3077,0,0.942,3267,0,14,83
29908,0,0,357,71971,94,0,1,1,10270,1,2.54,4043,1,14,137
10938,0,0,15490,94004,259,1,1,1,34517,1,8.576,4025,1,4,134
26718,1,0,0,26,0,0,1,0,3145,0,3.971,792,0,12,122
9663,1,0,50,0,0,0,1,0,8,0,0.002,3364,0,8,43
21052,1,0,0,85,6,0,1,1,11719,0,5.038,2326,0,12,109
15926,1,0,0,19,0,0,1,0,4252,0,4.104,1036,0,14,95
36238,0,0,143,152,0,0,1,0,2800,0,1.005,2785,0,7,62
16067,0,0,37631,8201651,1300,0,1,1,14180,1,4.507,3146,1,8,29
23969,1,0,346,0,20,0,1,1,346,0,0.245,1411,0,15,87
14965,1,0,1,117,33,0,1,0,12710,0,7.317,1737,0,9,64
26349,1,0,2191,0,113,0,1,1,2198,0,0.765,2875,0,14,50
569,0,0,16189,128749,59572,1,1,1,21405,1,5.216,4104,0,14,145
29480,0,0,88,1120558,205,0,1,0,2974,1,0.717,4147,1,10,36
20435,0,0,15357,613800,6446,1,1,1,3534,1,1.033,3421,0,9,108
193,0,0,6102,1147,33,1,1,1,2953,0,0.919,3212,0,10,143
10110,0,0,14806,381,801,0,1,1,5916,0,1.488,3977,0,7,88
13106,1,0,2414,19,8,0,1,1,3388,0,0.975,3476,0,11,23
29120,0,0,6363,745,1372,0,1,1,7056,0,3.617,1951,1,13,76
19146,0,0,1453,2096868,3682,1,1,1,60959,1,13.899,4386,0,10,155
35965,1,0,2175,152,602,1,1,1,3431,0,1.11,3090,0,7,90
19282,1,0,18098,5498,5471,0,1,1,36048,0,27.518,1310,1,9,158
18020,0,0,1106,5,0,0,1,1,1176,0,0.623,1889,0,12,59
31782,0,0,2315,104,1390,1,1,1,3707,0,0.993,3733,0,8,38
2996,0,0,8485,14531,959,1,1,1,9053,1,2.019,4485,1,13,136
5882,0,0,96737,14006,1592,1,1,1,69960,1,16.862,4149,1,9,154
25551,0,0,3220,9072157,750,1,1,1,13712,1,3.314,4137,1,10,70
11828,0,0,9,4194272,390,0,1,1,12172,0,2.946,4132,1,10,138
9038,1,0,2020,5,9,0,1,1,3006,0,1.195,2516,0,10,44
36175,0,0,3054,9184,713,1,1,1,23343,0,5.592,4174,1,10,158
32987,1,0,1231,13,0,0,1,0,1233,0,0.843,1462,0,12,126
34331,1,0,1,11,1,0,1,1,765,0,0.832,920,0,11,119
18385,1,0,5331,320,418,0,1,1,26383,0,6.956,3793,1,8,117
29081,0,0,3,690,46,0,1,0,7436,0,4.244,1752,0,7,146
14554,0,0,248,192100,267,1,1,1,135830,1,32.31,4204,0,11,63
8494,0,0,200121,15529,1043,1,1,1,219761,1,56.683,3877,1,12,153
17168,0,0,2716,18813690,2648,1,1,1,41344,1,8.455,4890,1,9,67
36880,0,0,3366,1261516,715,0,1,0,7931,1,2.691,2947,1,7,149
35793,1,0,2012,26,89,1,1,1,2954,0,1.108,2665,0,9,97
36964,0,0,1713,3020,689,0,1,1,4923,1,1.676,2938,1,13,45
23889,1,0,1,107,0,0,1,1,22435,0,16.78,1337,0,7,143
22049,1,0,267,10,0,0,1,0,65,0,0.021,3098,0,7,54
10993,0,0,1562,922,516,1,1,1,39667,0,10.36,3829,1,10,65
8680,0,0,750,73,0,0,1,0,186,0,0.061,3069,0,9,75
37258,1,0,6222,13,10,0,1,0,1871,0,1.575,1188,1,12,27
8339,0,0,8,196,65,1,1,1,2069165,0,969.164,2135,0,14,155
2197,0,0,5976,1709224,1132,0,1,1,20982,1,5.535,3791,1,13,158
16429,0,0,2076,52077,62201,0,1,1,76693,0,20.03,3829,0,12,65
14590,0,0,21802,153,892,0,1,1,27311,0,8.508,3210,0,15,65
32838,1,0,293,5,0,0,1,1,48,0,0.018,2721,0,8,43
32439,1,0,1233,11,0,0,1,0,1229,0,0.84,1463,0,9,25
36281,0,0,15186,24059,4,0,1,0,15870,0,6.788,2338,1,7,80
7938,1,0,55,1,0,0,1,0,179,0,0.124,1445,1,13,50
15135,0,0,5,9,0,0,1,0,121,0,0.031,3956,1,15,157
28681,0,0,328,4478,267,1,1,1,4077,1,2.571,1586,1,12,75
36240,1,0,1001,52,443,1,1,1,1368,0,0.589,2322,0,9,16
27479,0,0,486,4764,3023,1,1,1,1705,1,0.418,4076,1,11,102
10310,0,0,33036,614,4421,1,1,1,10996,0,2.718,4045,0,15,57
2953,0,0,3255,2190585,566,1,1,0,4166,1,1.114,3739,1,12,36
27328,0,0,6476,135,712,1,1,1,1981,0,0.479,4139,1,14,26
22225,0,0,2257,37,91,0,1,1,4042,0,1.405,2877,0,13,30
35497,1,0,112,2,0,1,1,0,18,0,0.006,3136,0,9,43
33984,0,0,2733,6098,2351,1,1,1,1779,1,1.849,962,1,14,137
28093,1,0,1651,35,0,0,1,1,2379,0,0.707,3367,0,11,133
25518,0,0,2063,3,21,0,1,0,3113,0,0.796,3912,0,6,37
2695,0,0,2321,31,0,0,1,1,4000,0,1.063,3764,0,8,9
868,0,0,7608,528,145,1,1,1,18519,0,6.764,2738,1,9,19
16011,1,0,42,33,0,0,1,1,354,0,0.275,1288,0,15,37
34102,0,0,18169,895,503,1,1,0,21969,0,7.236,3036,0,14,41
36750,1,0,53,21,9,0,1,1,408,0,0.319,1280,0,15,96
30923,1,0,50,25,17,0,1,1,475,0,0.369,1287,0,15,83
25410,1,0,39,25,15,0,1,1,325,0,0.252,1291,0,15,145
1063,1,0,128,8,102,0,1,0,39,0,0.014,2752,0,13,63
4452,0,0,5274,902,682,1,1,1,6312,0,1.672,3774,1,8,115
26566,1,0,3180,47,152,0,1,0,13173,0,3.852,3420,1,14,47
27719,0,0,33119,3107,813,1,1,1,29220,0,7.065,4136,1,11,122
18683,0,0,31607,6333,4206,0,1,1,24341,0,9.032,2695,1,14,101
26951,0,0,20199,5324,1016,1,1,1,8719,0,2.265,3849,1,12,153
18381,0,0,2477,195277,189548,0,1,1,31233,1,9.646,3238,0,9,151
22646,1,0,1472,0,0,0,1,1,1498,0,0.521,2875,0,15,78
18712,0,0,15,204,2,0,1,1,41678,0,23.871,1746,0,13,41
8765,1,0,1230,2,9,0,1,0,1854,0,0.983,1886,0,8,25
2467,1,0,67,212,0,0,1,1,14319,0,4.166,3437,0,7,128
11038,1,0,346,0,21,0,1,1,346,0,0.245,1411,0,14,101
33549,0,0,126,3791971,453,0,1,0,23696,1,5.851,4050,1,12,83
4289,1,0,1214,2155211,25,0,1,1,2091,1,1.066,1962,1,9,20
3437,0,0,20776,622,605,0,1,0,49341,0,17.478,2823,1,9,76
29604,0,0,1524,13,0,0,1,1,1647,0,0.745,2211,0,10,156
11611,1,0,11446,550,1064,1,1,1,3106,0,1.59,1954,1,11,39
4417,1,0,2643,1720,1619,1,1,1,4077,0,2.812,1450,0,8,44
29919,1,0,11816,22591,805,0,1,1,20210,1,10.554,1915,1,11,79
5175,0,0,1146,7193374,38,1,1,1,6562,1,1.726,3802,1,9,103
730,1,0,6490,6683,714,1,1,1,19489,1,5.516,3533,1,13,108
17733,0,0,629,128,609,0,1,1,1515,0,0.388,3907,0,13,59
27693,1,0,579,38,0,1,1,1,119,0,0.032,3680,0,7,76
34538,1,0,1293,130,49,0,1,1,1783,0,1.085,1644,0,13,29
15342,0,0,279,193752,3943,0,1,0,13153,1,3.269,4023,1,10,151
4761,1,0,99,27,0,0,1,0,97,0,0.035,2786,0,9,38
30600,0,0,6195,82165,3297,1,1,1,14244,1,3.391,4200,1,15,141
15062,0,0,2172,25,150,0,1,0,2826,0,0.917,3081,0,10,60
2886,1,0,2465,4346,879,0,1,1,21643,1,5.923,3654,1,11,154
27738,1,0,242,7,0,0,1,0,49,0,0.018,2689,0,11,56
31206,1,0,9,148,1,0,1,1,631,0,0.812,777,0,9,160
27794,1,0,1332,7,34,0,1,0,1333,0,0.922,1446,0,13,117
3647,0,0,2679,196,249,0,1,1,683,0,0.181,3772,1,13,73
3545,1,0,0,2485,0,0,1,0,197,0,0.193,1021,0,11,10
14319,0,0,3504,116,212,1,1,0,4544,0,1.39,3270,1,15,66
32197,0,0,3,92,1,0,1,0,2728,0,2.792,977,0,15,124
25456,1,0,332,27,279,0,1,1,70,0,0.024,2878,0,14,59
28953,1,0,319,146,143,1,1,1,250,0,0.229,1090,0,15,145
27734,0,0,51604,4603848,130,1,1,1,49071,1,14.273,3438,1,13,88
1531,0,0,6152,15226,103,1,1,1,943,1,0.234,4036,1,12,37
27394,0,0,1440,113,0,0,1,1,2217,0,0.684,3243,0,15,74
15362,0,0,2488,87,0,0,1,1,3220,0,2.064,1560,0,15,102
26652,1,0,124,5,0,0,1,0,17,0,0.006,2890,0,13,75
32784,0,0,2978,834,1287,1,1,1,15538,0,4.659,3335,0,14,109
8444,0,0,18112,95,391,1,1,1,30785,0,11.96,2574,0,15,114
9121,0,0,16050,1138,878,1,1,0,42143,0,10.221,4123,1,11,96
26879,1,0,387,43,215,1,1,1,370,0,0.173,2137,1,8,56
36517,0,0,126,11,0,0,1,0,43,0,0.012,3503,0,12,59
31292,0,0,12746,626,580,1,1,1,26499,0,7.218,3671,1,9,32
2564,0,0,165,15,0,0,1,1,56,0,0.015,3613,0,9,59
13945,1,0,75621,139,391,0,1,1,31380,0,21.146,1484,1,14,52
12864,0,0,90328,4458,4132,1,1,1,92377,0,21.958,4207,1,12,134
7313,1,0,10191,145,235,1,1,1,9805,0,3.304,2968,1,13,61
5305,0,0,2463,38,155,1,1,1,3646,0,1.265,2883,0,9,88
9557,1,0,286,4,0,0,1,0,57,0,0.037,1560,0,11,57
21496,1,0,2677,179,549,0,1,1,6188,0,1.746,3544,0,11,120
17012,0,0,262,242,114,0,1,1,1074,0,0.241,4453,1,10,150
1215,1,0,5539,457,559,0,1,1,28692,0,7.157,4009,0,11,101
25565,1,0,4184,1044,1847,1,1,1,2263,0,2.184,1036,1,15,160
7019,1,0,3334,169,236,1,1,1,5727,0,1.591,3600,0,14,109
32479,1,0,2171,0,58,0,1,1,2193,0,0.763,2875,0,15,131
32037,0,0,2162,3,8,0,1,0,3047,0,1.008,3024,0,14,76
8382,0,0,3352,94794,733,0,1,1,12509,1,3.03,4128,0,15,158
28781,1,0,3475,21,41,0,1,1,3621,0,2.068,1751,0,14,110
12854,1,0,1389,44,122,0,1,1,1885,0,0.452,4171,1,10,148
9515,1,0,493,15,139,0,1,0,708,0,0.203,3485,1,11,32
22355,0,0,27736,1929,686,1,1,1,28073,0,6.275,4474,1,10,128
8531,1,0,4074,4936,3299,0,1,1,53317,0,58.334,914,1,12,112
9644,1,0,1111,23,162,0,1,1,1079,0,0.338,3196,1,10,48
3171,0,0,4548,102696,64550,0,1,1,63978,0,24.308,2632,0,9,147
20846,1,0,2168,1,0,0,1,1,2190,0,0.762,2875,0,15,53
19887,0,0,1084,4,0,0,1,1,1575,0,0.448,3515,0,14,34
3380,1,0,339,27,0,0,1,0,40,0,0.012,3267,0,15,60
6332,0,0,67484,9732,998,1,1,1,49110,1,18.794,2613,1,12,86
19410,1,0,553,22,0,1,1,0,99,0,0.027,3608,0,10,60
272,1,0,1110,888158,729,0,1,1,64042,0,20.324,3151,0,13,117
23455,0,0,708,2483964,842,0,1,1,9995,1,2.388,4186,0,13,150
1087,1,0,93,0,0,0,1,0,203,0,0.141,1444,1,15,138
14433,0,0,2463,85,364,0,1,0,4408,0,1.183,3727,0,9,52
26430,0,0,2,140,50,1,1,1,1120,0,0.619,1808,0,10,158
19817,1,0,300,6,0,0,1,0,57,0,0.016,3646,0,10,57
10073,0,0,4081,1745981,592,1,1,1,7478,1,1.827,4093,1,13,95
20675,0,0,45248,741,1113,1,1,1,33476,0,8.111,4127,1,15,149
26785,1,0,6115,145,212,0,1,1,5060,0,2.144,2360,1,13,150
29725,0,0,2374,32,0,1,1,1,3380,0,1.068,3164,0,13,58
17864,0,0,247,30,0,1,1,0,54,0,0.019,2909,0,7,55
25029,1,0,18171,159,382,1,1,1,5710,0,3.884,1470,1,11,78
24022,0,0,1,0,1,1,1,1,7527,0,2.125,3542,0,11,60
25832,0,0,45,1292124,176,1,1,1,16631,1,4.222,3939,1,13,139
25778,1,0,0,4263,0,0,1,0,1,0,0.001,1059,0,9,111
8384,0,0,5897,170162,3818,0,1,1,51536,0,16.47,3129,1,11,74
24177,1,0,61060,534,407,1,1,1,61735,0,27.746,2225,0,7,32
26143,1,0,32,0,46,0,1,1,390,0,0.301,1295,0,15,93
13711,1,0,70,1,0,0,1,0,123,0,0.106,1158,0,13,38
18224,0,0,29670,10874,1070,0,1,1,25919,1,6.276,4130,1,14,104
20406,0,0,2719,266,125,1,1,1,3462,0,1.111,3116,1,14,32
27017,1,0,5347,53,154,0,1,0,892,0,0.321,2783,1,8,159
53,1,0,247,23,267,0,1,0,100,0,0.036,2775,0,15,54
22006,0,0,17552,545576,3057,0,1,1,64350,0,18.417,3494,1,15,133
33761,0,0,422,24653,21076,0,1,1,48069,1,11.538,4166,1,12,107
33944,1,0,7507,2361,913,0,1,1,8390,0,3.008,2789,1,15,125
6268,0,0,15085,46920,550,1,1,1,16062,1,3.929,4088,1,12,124
7190,1,0,461,25,0,0,1,1,90,0,0.022,4022,0,8,60
22846,0,0,2207,11557,820,1,1,1,7577,0,1.984,3820,1,8,37
371,0,0,1185,10,0,0,1,1,1268,0,0.565,2245,0,14,37
12878,1,0,14175,1161,1326,1,1,1,5879,0,1.846,3184,1,13,119
32633,0,0,10098,303,468,1,1,1,7382,0,2.13,3465,0,13,143
27022,1,0,1287,17,0,0,1,0,1821,0,0.808,2255,0,11,82
14118,1,0,2401,117,220,0,1,1,5453,0,1.518,3592,0,14,108
16920,1,0,13086,113,444,0,1,0,4819,0,2.3,2095,1,15,60
25152,1,0,196,16,0,0,1,0,50,0,0.017,2932,0,13,51
23711,0,0,5302,981,611,1,1,0,2485,0,0.971,2560,1,11,78
8949,1,0,2087,13,0,0,1,1,2886,0,1.035,2789,0,12,160
16451,0,0,23005,1902,703,0,1,0,14379,0,3.409,4218,1,12,79
20076,0,0,56,39,2,0,1,1,1066,0,1.801,592,0,11,138
37305,0,0,11395,285,181,0,1,1,14172,0,7.77,1824,0,13,52
4972,0,0,4373,1397756,1102,1,1,1,31317,1,7.324,4276,1,15,13
28297,0,0,0,1316,1667,0,1,1,16642,0,4.463,3729,0,8,58
23882,0,0,1280,2191625,23234,0,1,1,218228,0,49.339,4423,0,7,153
5908,0,0,1,121,1,0,1,1,6989,0,7.483,934,0,14,86
15996,0,0,2058,54826,1557,1,1,0,3418,1,0.955,3578,1,9,153
9123,1,0,18954,14385,11155,1,1,1,17915,0,10.657,1681,0,11,84
1160,0,0,7571,424,2527,0,1,1,2426,0,0.799,3037,1,13,150
30350,1,0,1611,32,73,0,1,1,2352,0,0.562,4184,0,8,59
11717,0,0,2113,103267,1269,0,1,0,19003,1,4.644,4092,0,7,66
22773,0,0,184,1234,1525,0,1,1,871,0,0.861,1012,0,15,154
6632,0,0,794,132,929,1,1,1,2099,0,0.644,3258,1,14,52
26523,0,0,197,30,77,0,1,1,101,0,0.082,1231,1,14,132
25810,0,0,6250,85033,84812,0,1,1,25270,0,9.044,2794,0,12,156
36271,0,0,1422,13,0,0,1,1,1644,0,0.875,1879,0,13,146
5450,1,0,458,25,0,0,1,0,104,0,0.033,3109,0,11,75
27128,1,0,13,24,1,0,1,0,255,0,0.248,1030,0,12,124
2106,0,0,34255,1128,455,1,1,1,48209,0,14.784,3261,1,14,41
24217,0,0,50,3,0,0,1,1,497,0,0.139,3581,1,8,141
30806,1,0,3290,32,393,0,1,0,39,0,0.015,2540,0,11,38
36118,1,0,253,7,0,0,1,0,57,0,0.021,2731,0,14,66
24509,0,0,2100,680,1129,1,1,1,118467,0,28.588,4144,1,10,53
27301,0,0,2116,45,101,0,1,1,2943,0,0.728,4041,0,12,69
15160,0,0,93353,3050,1673,1,1,1,38874,0,16.872,2304,1,11,122
20761,0,0,2119,33,130,0,1,0,3123,0,0.837,3733,0,11,83
29389,1,0,33459,148,251,1,1,1,13043,0,3.198,4078,1,10,52
22914,0,0,4728,125,300,1,1,1,5966,0,1.321,4517,1,10,32
16665,0,0,2266,457,110,1,1,1,5632,0,2.159,2609,1,13,151
6286,1,0,79803,258,773,1,1,1,6461,0,1.618,3994,1,10,87
14680,0,0,16016,245,452,0,1,1,5843,0,1.747,3344,1,7,137
27561,0,0,1557,17,0,1,1,1,2434,0,0.581,4190,0,11,33
18417,0,0,4856,209,135,1,1,0,10205,0,2.57,3971,0,13,39
20223,0,0,1201,111019,1081,0,1,1,11993,1,3.381,3547,1,9,69
18510,1,0,2047,33,71,0,1,1,3178,0,0.929,3420,0,6,58
18633,1,0,5767,874,950,1,1,0,2460,0,1.438,1711,1,15,89
11190,1,0,43624,3833,5001,1,1,1,49647,0,31.825,1560,0,8,114
25488,1,0,2877,4535,1493,1,1,1,4191,1,1.227,3415,1,10,119
27837,0,0,1167,30,201,0,1,0,1282,0,0.432,2965,1,9,27
15714,0,0,20395,575,542,1,1,1,11176,0,4.83,2314,0,10,55
7743,0,0,79,8,65,0,1,1,112,0,0.096,1167,1,8,60
37236,1,0,101182,2223,3277,0,1,1,93547,0,71.464,1309,0,10,158
14353,0,0,0,888,3,0,1,1,6570,0,4.252,1545,0,11,128
25998,1,0,1325,30,80,1,1,1,1839,0,0.453,4059,0,13,83
4394,0,0,15224,779,1039,1,1,1,27208,0,8.629,3153,1,8,116
11384,0,0,76,33,75,0,1,1,1157,0,0.364,3180,0,7,50
22441,0,0,1733,35,189,0,1,1,2701,0,0.66,4094,1,14,120
29459,1,0,2192,0,46,0,1,1,2195,0,0.763,2875,0,15,59
15669,0,0,24147,6760,7065,1,1,1,15958,1,4.505,3542,1,10,130
2266,0,0,39,1,43,0,1,1,49,0,0.019,2590,0,8,52
28931,0,0,454,23936,537,1,1,1,8446,0,2.003,4216,0,7,103
27142,0,0,2631,81,437,1,1,1,4509,0,1.335,3378,0,10,79
33741,1,0,140,147,159,0,1,0,2012,0,0.938,2146,0,10,129
28124,1,0,2193,188,177,1,1,1,2315,0,0.8,2895,1,10,160
17932,0,0,1185,53,150,0,1,1,408,0,0.145,2808,1,15,84
